,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,Target
0,2010-01-01,6.8,8.0,-11.0,-9.8,-16.1,-12.9,30.0,12.44,13.8,3.15,0.0
1,2010-01-02,6.8,8.0,-4.3,-3.0,-11.2,-6.2,29.0,12.48,13.77,3.15,0.0
2,2010-01-03,7.2,8.5,-8.7,-4.3,-8.7,-6.2,32.0,12.44,13.53,3.15,0.0
3,2010-01-04,7.2,8.6,-10.2,-6.3,-11.0,-9.1,32.0,12.42,13.42,3.15,0.0
4,2010-01-05,7.2,8.6,-8.1,-5.1,-12.7,-9.0,31.0,12.4,13.46,3.15,0.0
5,2010-01-06,7.3,8.7,-5.4,-2.3,-8.1,-5.1,30.0,12.4,13.37,3.15,0.0
6,2010-01-07,7.4,8.7,-12.5,-3.6,-12.5,-6.1,33.0,12.39,13.24,3.15,0.0
7,2010-01-08,7.4,8.7,-16.2,-9.8,-17.0,-13.7,32.0,12.33,13.28,3.15,0.0
8,2010-01-09,7.4,8.7,-8.6,-7.0,-16.6,-10.9,31.0,12.32,13.42,3.15,0.0
9,2010-01-10,7.5,8.8,-6.0,-1.5,-9.1,-5.8,30.0,12.68,13.85,3.15,0.0
10,2010-01-11,7.5,8.8,-3.6,-0.1,-6.6,-4.1,30.0,12.87,13.83,3.15,0.0
11,2010-01-12,7.5,8.9,-1.8,3.5,-5.0,-1.5,29.0,12.97,13.81,3.15,0.0
12,2010-01-13,7.5,8.9,-3.7,3.0,-4.5,-0.9,29.0,13.01,13.8,3.15,0.0
13,2010-01-14,7.5,8.9,-3.9,0.6,-5.4,-2.5,29.0,13.05,13.82,3.15,0.0
14,2010-01-15,7.5,8.9,-8.6,0.3,-8.6,-4.4,29.0,13.04,13.82,3.15,0.0
15,2010-01-16,7.5,8.9,-6.9,-0.8,-9.8,-6.1,29.0,13.06,13.83,3.15,0.0
16,2010-01-17,7.6,8.9,-1.8,3.6,-7.0,-1.9,28.0,13.07,13.82,3.15,0.0
17,2010-01-18,7.6,8.9,-3.5,1.3,-4.2,-1.9,28.0,13.04,13.8,3.15,0.0
18,2010-01-19,7.6,8.9,-5.6,-1.7,-6.6,-4.4,28.0,13.03,13.81,3.15,0.0
19,2010-01-20,7.8,9.0,-9.5,-2.9,-10.8,-6.2,31.0,12.88,13.79,3.15,0.0
20,2010-01-21,7.8,9.1,-9.7,-3.0,-10.2,-6.9,30.0,12.96,13.83,3.15,0.0
21,2010-01-22,8.0,9.2,-3.1,-0.1,-9.9,-5.0,30.0,12.98,13.82,3.15,0.0
22,2010-01-23,8.1,9.3,-8.8,-2.4,-9.9,-5.6,31.0,12.84,13.7,3.15,0.0
23,2010-01-24,8.5,9.8,-11.7,-6.7,-11.7,-9.6,36.0,12.77,13.6,3.15,0.0
24,2010-01-25,9.0,10.2,-12.5,-9.2,-12.6,-11.5,42.0,12.73,13.42,3.15,0.0
25,2010-01-26,9.0,10.2,-10.1,-6.0,-14.7,-10.4,39.0,12.68,13.29,3.15,0.0
26,2010-01-27,9.2,10.5,-5.8,0.6,-10.1,-5.6,39.0,12.77,13.82,3.15,0.0
27,2010-01-28,9.3,10.5,-5.2,-0.7,-7.4,-4.3,38.0,12.79,13.8,3.15,0.0
28,2010-01-29,9.3,10.5,-5.7,0.0,-7.1,-4.0,37.0,12.99,13.8,3.15,0.0
29,2010-01-30,9.3,10.5,-7.6,-2.5,-8.1,-6.0,37.0,13.01,13.81,3.15,0.0
30,2010-01-31,9.3,10.6,-2.7,3.3,-7.9,-2.6,36.0,13.06,13.8,3.15,0.0
31,2010-02-01,9.3,10.6,-9.5,-2.5,-9.8,-7.0,37.0,13.07,13.82,3.15,0.0
32,2010-02-02,9.3,10.6,-11.5,-6.1,-11.9,-9.5,36.0,13.03,13.85,3.15,0.0
33,2010-02-03,9.3,10.6,-6.2,-1.1,-11.6,-6.4,36.0,13.09,13.85,3.15,0.0
34,2010-02-04,9.3,10.7,-5.6,1.5,-6.9,-3.2,35.0,13.11,13.82,3.15,0.0
35,2010-02-05,9.4,10.8,-8.7,-5.1,-9.2,-7.3,37.0,12.95,13.85,3.15,0.0
36,2010-02-06,9.5,10.8,-6.8,-2.0,-8.8,-6.2,37.0,12.98,13.83,3.15,0.0
37,2010-02-07,9.6,11.0,-6.9,-2.5,-8.1,-5.8,37.0,12.92,13.82,3.15,0.0
38,2010-02-08,9.6,11.0,-9.6,-2.3,-9.6,-5.9,37.0,12.85,13.83,3.15,0.0
39,2010-02-09,9.6,11.0,-11.9,-5.0,-13.1,-9.8,37.0,12.98,13.85,3.15,0.0
40,2010-02-10,9.6,11.0,-11.0,-5.3,-13.6,-10.1,36.0,13.06,13.87,3.15,0.0
41,2010-02-11,9.6,11.0,-9.0,-3.5,-11.6,-8.1,36.0,13.07,13.86,3.15,0.0
42,2010-02-12,9.7,11.1,-9.6,-4.7,-10.3,-8.9,38.0,13.07,13.85,3.15,0.0
43,2010-02-13,9.8,11.3,-7.7,-5.3,-11.2,-8.0,40.0,12.91,13.84,3.15,0.0
44,2010-02-14,10.2,11.6,-9.3,-5.2,-10.2,-7.9,41.0,12.82,13.62,3.15,0.0
45,2010-02-15,10.5,11.8,-14.6,-7.6,-15.3,-11.3,44.0,12.76,13.46,3.15,0.0
46,2010-02-16,10.6,12.0,-8.7,-5.7,-16.5,-10.4,45.0,12.73,13.87,3.15,0.0
47,2010-02-17,10.6,12.0,-8.3,-3.7,-9.5,-7.8,44.0,12.71,13.84,3.15,0.0
48,2010-02-18,10.8,12.2,-7.7,-2.5,-8.7,-6.3,45.0,12.69,13.82,3.15,0.0
49,2010-02-19,11.1,12.5,-10.0,-3.3,-10.5,-6.5,47.0,12.66,13.82,3.15,0.0
50,2010-02-20,11.4,12.9,-7.2,-4.5,-11.3,-7.8,49.0,12.63,13.68,3.15,0.0
51,2010-02-21,11.9,13.4,-8.8,-2.0,-8.8,-6.3,51.0,12.61,13.56,3.15,0.0
52,2010-02-22,12.2,13.7,-10.7,-5.7,-11.2,-8.9,53.0,12.57,13.39,3.15,0.0
53,2010-02-23,12.3,13.7,-17.1,-10.5,-18.4,-13.7,53.0,12.52,13.38,3.15,0.0
54,2010-02-24,12.3,13.8,-11.4,-5.2,-18.3,-11.9,52.0,12.48,13.59,3.15,0.0
55,2010-02-25,12.4,13.8,-8.5,-1.2,-11.5,-7.0,51.0,12.73,13.87,3.15,0.0
56,2010-02-26,12.5,14.0,-9.0,-4.8,-9.5,-7.7,52.0,12.51,13.83,3.15,0.0
57,2010-02-27,12.5,14.1,-8.9,-4.3,-10.3,-8.2,51.0,12.92,13.85,3.15,0.0
58,2010-02-28,12.5,14.2,-3.4,4.2,-9.2,-1.8,49.0,13.02,13.82,3.15,0.0
59,2010-03-01,12.5,14.2,-5.9,1.0,-5.9,-3.4,48.0,13.03,13.8,3.15,0.0
60,2010-03-02,12.5,14.2,-7.1,-0.2,-7.2,-4.9,48.0,13.03,13.8,3.15,0.0
61,2010-03-03,12.5,14.2,-3.7,3.1,-8.7,-3.2,47.0,13.1,13.8,3.15,0.0
62,2010-03-04,12.5,14.2,-5.1,2.4,-6.4,-2.2,47.0,13.1,13.79,3.15,0.0
63,2010-03-05,12.5,14.2,-3.4,4.9,-5.5,-0.8,46.0,13.11,13.8,3.15,0.0
64,2010-03-06,12.5,14.2,-6.2,-2.9,-9.5,-6.1,46.0,13.13,13.82,3.15,0.0
65,2010-03-07,12.5,14.4,-3.2,2.9,-8.5,-2.3,46.0,13.13,13.8,3.15,0.0
66,2010-03-08,12.7,14.6,-2.8,5.8,-5.4,-0.3,48.0,13.13,13.76,3.15,0.0
67,2010-03-09,12.8,14.7,-5.4,-1.7,-5.6,-3.8,49.0,13.04,13.8,3.15,0.0
68,2010-03-10,12.8,14.8,-7.6,0.3,-7.7,-4.6,48.0,13.05,13.8,3.15,0.0
69,2010-03-11,12.9,14.9,-8.0,-2.6,-8.1,-6.1,49.0,13.06,13.8,3.15,0.0
70,2010-03-12,12.9,14.9,-11.4,-5.8,-11.4,-8.8,48.0,12.93,13.84,3.15,0.0
71,2010-03-13,12.9,15.0,-5.2,0.3,-12.4,-5.7,48.0,13.04,13.82,3.15,0.0
72,2010-03-14,12.9,15.0,-2.3,4.6,-6.0,-0.9,47.0,13.11,13.78,3.15,0.0
73,2010-03-15,12.9,15.0,-4.9,-0.5,-5.1,-2.3,46.0,13.12,13.8,3.15,0.0
74,2010-03-16,12.9,15.0,-4.8,3.8,-7.7,-2.2,45.0,13.12,13.78,3.15,0.0
75,2010-03-17,12.9,15.0,-2.3,4.2,-6.5,-0.9,45.0,13.11,13.78,3.15,0.0
76,2010-03-18,12.9,15.0,0.2,7.8,-3.0,2.0,44.0,13.13,13.78,3.15,0.0
77,2010-03-19,12.9,15.0,-2.2,6.6,-2.2,2.4,44.0,13.13,13.78,3.15,0.0
78,2010-03-20,13.7,15.7,-15.1,-1.4,-15.4,-8.0,52.0,12.97,13.84,3.15,0.0
79,2010-03-21,13.7,15.7,-10.6,-6.2,-17.1,-11.0,51.0,13.03,13.85,3.15,0.0
80,2010-03-22,13.7,15.8,-4.0,3.0,-12.0,-3.5,49.0,13.06,13.82,3.15,0.0
81,2010-03-23,13.7,15.8,-2.6,4.6,-4.1,0.2,48.0,13.08,13.78,3.15,0.0
82,2010-03-24,14.0,16.1,-8.0,1.7,-8.1,-3.7,52.0,13.02,13.78,3.15,0.0
83,2010-03-25,14.0,16.1,-7.0,-2.0,-10.8,-6.6,51.0,12.92,13.83,3.15,0.0
84,2010-03-26,14.0,16.1,-2.4,2.8,-8.4,-2.3,49.0,13.04,13.8,3.15,0.0
85,2010-03-27,14.7,16.8,-7.9,-2.4,-7.9,-5.3,54.0,12.89,13.7,3.15,0.0
86,2010-03-28,14.9,17.1,-8.4,-1.6,-8.9,-6.7,56.0,12.93,13.61,3.15,0.0
87,2010-03-29,14.9,17.1,-4.0,2.3,-9.8,-3.4,55.0,13.01,13.81,3.15,0.0
88,2010-03-30,14.9,17.1,1.5,7.2,-5.1,1.5,52.0,13.08,13.78,3.15,0.0
89,2010-03-31,14.7,17.1,4.9,10.3,-1.1,5.6,50.0,13.09,13.76,3.15,0.0
90,2010-04-01,14.6,17.1,1.2,7.7,-0.2,3.9,48.0,13.1,13.76,3.15,0.0
91,2010-04-02,15.0,17.5,-10.4,1.7,-11.4,-4.7,51.0,12.95,13.7,3.15,0.0
92,2010-04-03,15.3,17.8,-9.0,-4.7,-12.3,-9.4,54.0,12.87,13.66,3.15,0.0
93,2010-04-04,15.5,18.0,-5.3,-2.7,-9.3,-5.8,55.0,12.85,13.5,3.15,0.0
94,2010-04-05,15.6,18.2,1.2,2.8,-5.3,-1.2,55.0,12.99,13.8,3.15,0.0
95,2010-04-06,16.3,18.7,-4.5,4.3,-4.5,0.0,60.0,13.03,13.78,3.15,0.0
96,2010-04-07,17.2,19.4,-9.7,-4.8,-9.9,-8.6,68.0,12.85,13.8,3.15,0.0
97,2010-04-08,17.4,19.9,-8.9,-1.7,-10.1,-6.3,64.0,13.02,13.82,3.15,0.0
98,2010-04-09,17.4,19.9,-2.6,3.4,-9.8,-2.3,61.0,13.04,13.79,3.15,0.0
99,2010-04-10,17.3,19.9,-0.3,7.5,-3.4,2.1,58.0,13.07,13.78,3.15,0.0
100,2010-04-11,17.2,19.9,1.1,7.5,-1.3,3.3,56.0,13.1,13.78,3.15,0.0
101,2010-04-12,17.0,19.9,4.1,10.5,0.4,5.8,54.0,13.09,13.77,3.15,0.0
102,2010-04-13,17.0,20.0,1.0,9.7,1.0,5.3,55.0,13.1,13.77,3.15,0.0
103,2010-04-14,17.0,20.1,-4.7,1.8,-6.0,-2.5,54.0,12.99,13.8,3.15,0.0
104,2010-04-15,17.0,20.1,1.7,7.6,-5.6,2.0,51.0,13.04,13.76,3.15,0.0
105,2010-04-16,16.8,20.1,2.5,9.5,0.2,4.9,50.0,13.06,13.76,3.15,0.0
106,2010-04-17,16.1,20.1,1.9,9.7,0.4,4.9,49.0,13.08,13.75,3.15,0.0
107,2010-04-18,16.3,20.4,-0.4,5.9,-0.4,1.8,49.0,13.05,13.77,3.15,0.0
108,2010-04-19,15.6,20.4,2.9,9.6,-0.5,4.6,48.0,13.06,13.74,3.15,0.0
109,2010-04-20,15.0,20.4,2.9,10.2,0.9,5.4,45.0,13.06,13.72,3.15,0.0
110,2010-04-21,14.9,20.4,2.2,10.4,2.1,5.2,44.0,13.06,13.71,3.15,1.0
111,2010-04-22,14.6,20.4,2.5,11.9,2.0,6.0,42.0,13.06,13.7,3.15,0.0
112,2010-04-23,14.9,20.8,-3.1,3.7,-3.1,-0.4,45.0,12.98,13.74,3.15,0.0
113,2010-04-24,16.3,22.5,-3.3,-2.6,-4.2,-3.2,61.0,12.89,13.5,3.15,0.0
114,2010-04-25,16.5,22.7,-2.5,1.3,-4.8,-2.3,58.0,12.99,13.8,3.15,0.0
115,2010-04-26,16.9,23.0,-3.0,3.8,-3.1,-0.6,60.0,13.03,13.78,3.15,0.0
116,2010-04-27,17.0,23.1,-2.3,3.6,-5.7,-0.9,53.0,13.03,13.78,3.15,0.0
117,2010-04-28,17.0,23.1,5.4,9.5,-3.1,4.4,50.0,13.05,13.76,3.15,0.0
118,2010-04-29,17.3,23.3,-1.7,8.9,-1.7,5.0,50.0,13.04,13.74,3.15,0.0
119,2010-04-30,18.4,24.5,-9.1,-1.7,-9.1,-6.4,62.0,12.88,13.68,3.15,0.0
120,2010-05-01,18.9,24.9,-6.6,-3.7,-9.2,-6.8,64.0,12.85,13.52,3.15,0.0
121,2010-05-02,19.1,25.2,-6.1,0.3,-7.3,-4.1,58.0,13.03,13.81,3.15,0.0
122,2010-05-03,19.3,25.4,-4.7,0.6,-7.3,-3.8,60.0,13.05,13.8,3.15,0.0
123,2010-05-04,19.4,25.5,0.5,4.4,-6.4,-0.4,56.0,13.04,13.79,3.15,0.0
124,2010-05-05,19.4,25.5,-0.5,7.3,-0.5,3.3,54.0,13.03,13.78,3.15,0.0
125,2010-05-06,19.4,25.5,6.2,9.7,-0.8,5.7,52.0,13.05,13.77,3.15,0.0
126,2010-05-07,19.4,25.5,-7.3,6.4,-7.3,1.1,50.0,13.02,13.8,3.15,0.0
127,2010-05-08,19.4,25.7,-2.3,3.6,-8.5,-2.2,51.0,13.0,13.8,3.15,0.0
128,2010-05-09,19.4,25.7,2.6,7.7,-3.2,3.4,51.0,13.04,13.78,3.15,0.0
129,2010-05-10,19.2,25.7,4.4,11.5,2.4,7.2,49.0,13.04,13.74,3.15,0.0
130,2010-05-11,19.1,25.7,2.5,5.2,-2.5,2.3,48.0,13.02,13.76,3.15,0.0
131,2010-05-12,19.5,26.2,-4.5,7.9,-4.7,1.7,53.0,13.01,13.74,3.15,0.0
132,2010-05-13,19.6,26.6,-3.5,3.4,-7.5,-2.4,52.0,13.0,13.8,3.15,0.0
133,2010-05-14,20.0,27.0,-1.9,3.5,-4.3,-1.1,53.0,12.96,13.76,3.15,0.0
134,2010-05-15,20.7,27.9,-1.0,7.7,-2.1,1.0,58.0,12.95,13.74,3.15,0.0
135,2010-05-16,20.8,28.1,-2.0,3.6,-2.4,-0.1,56.0,12.98,13.78,3.15,0.0
136,2010-05-17,20.6,28.1,3.1,8.6,-2.2,3.7,51.0,13.01,13.75,3.15,0.0
137,2010-05-18,20.2,28.1,5.8,12.7,1.3,8.0,48.0,13.03,13.72,3.15,0.0
138,2010-05-19,19.8,28.1,0.1,11.4,-0.5,5.3,45.0,13.03,13.73,3.15,0.0
139,2010-05-20,20.8,29.2,1.3,3.4,-0.5,0.8,53.0,12.92,13.74,3.15,0.0
140,2010-05-21,20.4,29.3,5.1,11.1,1.0,5.7,48.0,13.01,13.74,3.15,0.0
141,2010-05-22,19.9,29.3,8.8,14.5,4.1,10.5,44.0,13.02,13.68,3.15,0.0
142,2010-05-23,19.1,29.3,5.5,13.1,4.2,9.3,41.0,13.04,13.69,3.15,0.0
143,2010-05-24,17.8,29.3,5.7,14.7,3.6,9.8,37.0,13.05,13.68,3.15,0.0
144,2010-05-25,17.8,29.4,-2.6,7.4,-5.1,0.6,37.0,12.99,13.76,3.15,0.0
145,2010-05-26,17.1,29.4,5.1,11.2,-2.7,5.5,35.0,12.99,13.71,3.15,0.0
146,2010-05-27,16.1,29.4,8.0,14.3,3.9,9.4,33.0,13.01,13.67,3.15,0.0
147,2010-05-28,14.3,29.4,8.9,16.7,7.4,12.3,29.0,13.03,13.63,3.15,0.0
148,2010-05-29,12.3,29.4,9.2,17.7,8.2,13.2,25.0,13.02,13.6,3.15,0.0
149,2010-05-30,10.7,29.4,1.5,15.2,1.1,9.0,21.0,12.99,13.63,3.15,0.0
150,2010-05-31,9.2,29.4,4.1,11.4,-1.3,6.0,19.0,12.99,13.65,3.15,0.0
151,2010-06-01,7.5,29.4,7.7,13.5,3.4,9.0,15.0,13.0,13.62,3.15,0.0
152,2010-06-02,5.9,29.4,5.4,13.3,5.0,9.1,12.0,13.02,13.63,3.15,0.0
153,2010-06-03,5.1,29.4,6.2,10.3,4.3,6.8,10.0,13.0,13.68,3.15,0.0
154,2010-06-04,4.0,29.4,8.6,13.0,6.1,9.8,8.0,13.0,13.67,3.15,0.0
155,2010-06-05,1.6,29.4,11.0,16.9,7.9,12.8,1.0,13.03,13.58,3.15,0.0
156,2010-06-06,0.3,29.4,9.7,18.3,9.6,13.8,0.0,13.04,13.54,3.15,0.0
157,2010-06-07,0.0,29.4,12.8,20.4,8.8,15.1,0.0,13.02,13.47,3.16,0.0
158,2010-06-08,0.0,29.4,7.4,20.6,7.4,15.3,0.0,13.02,13.48,3.15,0.0
159,2010-06-09,0.0,29.4,10.8,17.4,6.2,11.8,0.0,13.01,13.51,3.16,0.0
160,2010-06-10,0.0,29.4,13.8,21.1,9.8,15.1,1.0,13.01,13.46,3.16,0.0
161,2010-06-11,0.0,29.4,9.9,19.2,9.9,14.2,0.0,13.01,13.48,3.15,0.0
162,2010-06-12,0.0,29.4,7.4,16.5,6.4,11.1,0.0,12.99,13.53,3.16,0.0
163,2010-06-13,0.3,30.2,1.1,11.6,0.1,5.3,198.0,12.93,13.61,3.15,0.0
164,2010-06-14,0.0,30.5,1.6,7.6,0.5,3.3,0.0,12.97,13.66,3.16,0.0
165,2010-06-15,0.0,30.8,2.1,8.1,0.9,3.4,182.0,12.96,13.67,3.15,0.0
166,2010-06-16,0.0,30.8,8.4,14.5,1.2,9.0,-2.0,12.96,13.56,3.16,0.0
167,2010-06-17,0.0,30.8,9.0,18.1,7.6,13.2,0.0,12.99,13.52,3.15,0.0
168,2010-06-18,0.0,30.8,9.0,14.7,3.6,9.4,2.0,12.96,13.55,3.15,0.0
169,2010-06-19,0.0,30.8,10.0,18.8,7.3,13.6,0.0,12.97,13.49,3.15,0.0
170,2010-06-20,0.0,30.8,10.6,19.7,9.5,14.3,0.0,12.97,13.48,3.15,0.0
171,2010-06-21,0.0,30.8,10.7,19.4,9.2,14.0,0.0,12.95,13.47,3.15,0.0
172,2010-06-22,0.0,30.8,10.8,18.5,8.8,13.8,0.0,12.97,13.47,3.16,0.0
173,2010-06-23,0.0,30.8,8.4,18.8,8.4,13.4,0.0,12.97,13.47,3.16,0.0
174,2010-06-24,0.0,30.8,9.4,19.0,6.7,13.6,0.0,12.97,13.47,3.15,0.0
175,2010-06-25,0.0,30.8,12.4,21.7,8.7,15.3,0.0,12.97,13.43,3.16,0.0
176,2010-06-26,0.0,30.8,9.7,21.2,8.9,14.7,0.0,12.97,13.4,3.16,0.0
177,2010-06-27,0.0,30.8,9.7,18.5,8.8,12.4,0.0,12.97,13.48,3.16,0.0
178,2010-06-28,0.0,30.8,9.2,19.3,8.3,13.6,0.0,12.98,13.44,3.16,0.0
179,2010-06-29,0.0,30.8,11.7,20.8,9.0,15.0,0.0,12.99,13.43,3.16,0.0
180,2010-06-30,0.0,30.8,10.9,20.6,9.5,14.2,0.0,12.97,13.45,3.16,0.0
181,2010-07-01,0.0,30.8,10.7,19.4,8.7,13.3,0.0,12.97,13.45,3.15,0.0
182,2010-07-02,0.0,31.0,11.6,19.4,9.4,13.8,0.0,12.96,13.41,3.16,0.0
183,2010-07-03,0.0,31.0,10.7,18.3,10.2,13.0,3.0,12.97,13.48,3.16,0.0
184,2010-07-04,0.0,31.0,11.9,18.9,9.9,14.2,-1.0,12.97,13.47,3.16,0.0
185,2010-07-05,0.0,31.1,3.0,18.6,2.5,11.4,0.0,12.96,13.49,3.16,0.0
186,2010-07-06,0.0,31.1,9.3,16.0,2.0,9.4,0.0,12.93,13.51,3.16,0.0
187,2010-07-07,0.0,31.1,10.4,19.7,8.3,14.4,0.0,12.95,13.46,3.16,0.0
188,2010-07-08,0.0,31.2,5.7,18.7,5.7,11.0,1.0,12.94,13.47,3.16,0.0
189,2010-07-09,0.0,31.2,6.7,16.5,5.6,9.8,0.0,12.96,13.53,3.16,0.0
190,2010-07-10,0.0,31.2,9.8,17.7,6.7,12.3,0.0,12.95,13.48,3.16,0.0
191,2010-07-11,0.0,31.3,8.7,17.2,8.4,11.7,0.0,12.94,13.49,3.16,0.0
192,2010-07-12,0.0,31.3,7.5,19.4,6.7,10.8,3.0,12.93,13.51,3.16,0.0
193,2010-07-13,0.0,31.3,12.5,18.0,6.9,12.9,0.0,12.95,13.47,3.16,0.0
194,2010-07-14,0.0,31.3,13.2,21.1,11.7,15.8,0.0,12.95,13.44,3.16,0.0
195,2010-07-15,0.0,31.3,13.9,21.8,10.9,15.8,0.0,12.96,13.4,3.16,0.0
196,2010-07-16,0.0,31.3,13.2,21.9,11.6,16.3,2.0,12.95,13.41,3.16,0.0
197,2010-07-17,0.0,31.3,16.0,22.2,11.9,17.3,5.0,12.95,13.39,3.16,0.0
198,2010-07-18,0.0,31.3,14.1,24.5,12.5,18.6,0.0,12.96,13.37,3.16,0.0
199,2010-07-19,0.0,31.3,14.4,22.4,12.6,17.0,0.0,12.95,13.37,3.16,0.0
200,2010-07-20,0.0,31.3,14.8,23.4,12.6,17.3,5.0,12.95,13.37,3.16,0.0
201,2010-07-21,0.0,31.3,9.5,22.3,9.4,16.3,0.0,12.95,13.41,3.16,0.0
202,2010-07-22,0.0,31.5,11.3,15.5,9.1,11.8,0.0,12.95,13.5,3.16,0.0
203,2010-07-23,0.0,31.5,11.8,19.0,9.9,13.5,0.0,12.94,13.47,3.16,0.0
204,2010-07-24,0.0,31.5,13.2,19.5,10.3,15.2,0.0,12.96,13.44,3.16,0.0
205,2010-07-25,0.0,31.5,12.1,22.6,11.1,16.4,0.0,12.95,13.4,3.16,0.0
206,2010-07-26,0.0,31.5,12.6,22.8,11.4,16.1,0.0,12.95,13.37,3.16,0.0
207,2010-07-27,0.0,31.5,15.1,22.7,12.0,17.2,-1.0,12.75,13.32,3.16,0.0
208,2010-07-28,0.0,31.5,12.5,20.8,10.7,14.4,0.0,12.94,13.39,3.16,0.0
209,2010-07-29,0.0,31.9,10.2,20.7,10.0,13.8,0.0,12.93,13.39,3.16,0.0
210,2010-07-30,0.0,32.0,10.4,17.7,9.9,12.6,0.0,12.93,13.43,3.16,0.0
211,2010-07-31,0.0,32.0,12.1,19.7,9.3,14.1,0.0,12.95,13.41,3.16,0.0
212,2010-08-01,0.0,32.0,11.8,22.4,10.5,15.3,0.0,12.96,13.4,3.16,0.0
213,2010-08-02,0.0,32.4,10.4,18.5,10.3,12.1,185.0,12.93,13.46,3.16,0.0
214,2010-08-03,0.0,32.9,8.2,16.5,7.8,11.1,0.0,12.91,13.47,3.16,0.0
215,2010-08-04,0.0,32.9,11.0,18.1,7.5,12.6,0.0,12.92,13.45,3.16,0.0
216,2010-08-05,0.0,32.9,8.8,18.7,7.6,10.8,0.0,12.91,13.48,3.16,0.0
217,2010-08-06,0.0,33.0,8.8,16.5,7.5,10.9,0.0,12.91,13.47,3.16,0.0
218,2010-08-07,0.0,33.0,10.9,17.8,8.6,12.7,0.0,12.91,13.47,3.16,0.0
219,2010-08-08,0.0,33.0,8.3,18.2,8.2,12.5,0.0,12.93,13.44,3.16,0.0
220,2010-08-09,0.0,33.0,10.9,15.7,7.7,11.6,0.0,12.93,13.48,3.16,0.0
221,2010-08-10,0.0,33.0,9.2,14.7,8.1,11.6,0.0,12.93,13.5,3.16,0.0
222,2010-08-11,0.0,33.1,10.6,18.0,8.3,12.8,0.0,12.93,13.48,3.16,0.0
223,2010-08-12,0.0,33.1,8.8,18.5,7.3,12.2,0.0,12.92,13.48,3.16,0.0
224,2010-08-13,0.0,33.1,8.1,17.1,7.7,11.7,0.0,12.91,13.5,3.16,0.0
225,2010-08-14,0.0,33.1,10.5,17.7,6.6,12.5,0.0,12.91,13.47,3.16,0.0
226,2010-08-15,0.0,33.1,11.6,20.5,9.5,14.9,0.0,12.94,13.44,3.16,0.0
227,2010-08-16,0.0,33.1,11.5,20.2,8.3,14.9,0.0,12.93,13.41,3.16,0.0
228,2010-08-17,0.0,33.2,6.8,14.7,6.0,10.2,0.0,12.91,13.51,3.16,0.0
229,2010-08-18,0.0,33.2,11.0,17.9,6.8,12.7,0.0,12.91,13.47,3.16,0.0
230,2010-08-19,0.0,33.2,11.5,20.8,10.8,15.6,0.0,12.94,13.41,3.16,0.0
231,2010-08-20,0.0,33.5,5.8,13.9,5.3,9.0,0.0,12.89,13.5,3.16,0.0
232,2010-08-21,0.0,33.5,10.1,15.9,5.6,10.7,0.0,12.9,13.5,3.16,0.0
233,2010-08-22,0.0,33.5,12.5,19.3,8.8,14.2,0.0,12.92,13.44,3.16,0.0
234,2010-08-23,0.0,33.5,12.5,20.6,11.1,15.4,0.0,12.93,13.39,3.16,0.0
235,2010-08-24,0.0,33.5,8.0,18.9,7.7,13.1,0.0,12.92,13.43,3.16,0.0
236,2010-08-25,0.0,33.5,9.9,19.0,7.4,12.9,0.0,12.91,13.45,3.16,0.0
237,2010-08-26,0.0,33.5,11.5,19.6,9.0,14.4,-1.0,12.91,13.43,3.16,0.0
238,2010-08-27,0.0,33.5,12.7,20.3,10.4,15.4,0.0,12.91,13.41,3.16,0.0
239,2010-08-28,0.0,33.5,12.0,19.9,11.3,15.1,-1.0,12.92,13.41,3.16,0.0
240,2010-08-29,0.0,33.5,9.8,17.1,7.7,11.9,0.0,12.91,13.47,3.16,0.0
241,2010-08-30,0.0,33.5,11.0,17.5,6.3,11.9,0.0,12.91,13.45,3.16,0.0
242,2010-08-31,0.0,33.5,8.2,14.0,6.4,10.0,0.0,12.91,13.53,3.16,0.0
243,2010-09-01,0.0,33.5,7.5,15.4,7.4,10.4,0.0,12.89,13.51,3.16,0.0
244,2010-09-02,0.0,33.5,7.1,16.3,6.4,11.0,0.0,12.89,13.48,3.16,0.0
245,2010-09-03,0.0,33.5,7.2,15.9,5.1,10.0,0.0,12.88,13.49,3.16,0.0
246,2010-09-04,0.0,33.5,11.0,17.3,5.0,11.8,-1.0,12.88,13.47,3.16,0.0
247,2010-09-05,0.0,33.5,11.6,19.6,9.6,14.0,0.0,12.91,13.44,3.16,0.0
248,2010-09-06,0.0,33.5,12.7,18.9,9.2,13.9,0.0,12.91,13.45,3.16,0.0
249,2010-09-07,0.0,33.5,7.6,12.8,4.3,8.4,0.0,12.88,13.51,3.16,0.0
250,2010-09-08,0.0,33.5,9.3,18.1,5.0,11.8,0.0,12.9,13.45,3.16,0.0
251,2010-09-09,0.0,33.7,8.6,12.9,5.7,8.3,0.0,12.89,13.56,3.16,0.0
252,2010-09-10,0.0,33.7,7.0,15.5,5.8,9.7,0.0,12.87,13.51,3.16,0.0
